FBgn,Symbol,Fbab
FBgn0052574,atilla,FBab0044911
FBgn0039530,Coprox,FBab0044911
FBgn0031597,SA1,FBab0044836
FBgn0052278,wac,FBab0044836
FBgn0261789,Vps20,FBab0044836
FBgn0030756,asRNA:CR44182,FBab0044836
FBgn0264888,lncRNA:CR44080,FBab0044836
FBgn0037493,Sr-CIII,FBab0044836
FBgn0031134,lncRNA:CR45302,FBab0044836
FBgn0052487,Rnb,FBab0044836
FBgn0037856,CG18418,FBab0044836
FBgn0004174,lncRNA:CR46197,FBab0044836
FBgn0264358,CG15578,FBab0045071
FBgn0031663,mRpS7,FBab0045071
FBgn0287183,Ssb-c31a,FBab0045071
FBgn0036731,lncRNA:CR43654,FBab0045071
FBgn0265928,Spc25,FBab0045071
FBgn0264702,opa,FBab0045071
FBgn0032640,l(2)SH0834,FBab0044942
FBgn0033569,mir-9370,FBab0044942
FBgn0029508,Dtg,FBab0044942
FBgn0034459,CG13795,FBab0044942
FBgn0052440,CR43670,FBab0044942
FBgn0086698,lncRNA:TS16,FBab0044942
FBgn0067407,Mos,FBab0044942
FBgn0263233,Hsp70Ba,FBab0044942
FBgn0035473,CG43088,FBab0044942
FBgn0050376,CG42713,FBab0044942
FBgn0031431,Cks85A,FBab0044942
FBgn0033726,AstA-R1,FBab0044942
FBgn0029688,CG42570,FBab0044942
FBgn0037809,CG32371,FBab0044942
FBgn0032492,lncRNA:CR45726,FBab0044942
FBgn0040354,Pen,FBab0044942
FBgn0266841,Try29F,FBab0044942
FBgn0266947,Proc,FBab0044942
FBgn0037223,cGlr1,FBab0044942
FBgn0030581,Nsun2,FBab0044942
FBgn0052751,beat-Ic,FBab0044942
FBgn0053771,lncRNA:CR45283,FBab0031757
FBgn0000464,CG5612,FBab0031757
FBgn0001565,ClpX,FBab0031757
FBgn0036481,CR32496,FBab0031757
FBgn0038445,Psc,FBab0031757
FBgn0027586,CG3735,FBab0031757
FBgn0031052,tRNA:Thr-AGT-3-1Psi,FBab0031757
FBgn0050382,lncRNA:CR44567,FBab0031757
FBgn0035856,mir-9371,FBab0031757
FBgn0013764,mir-1009,FBab0031757
FBgn0031315,gsb-n,FBab0031757
FBgn0033574,CG15628,FBab0031757
FBgn0033589,lncRNA:CR45919,FBab0031757
FBgn0265667,gro,FBab0031757
FBgn0261567,sncRNA:763,FBab0031757
FBgn0035727,CG31204,FBab0031757
FBgn0038815,in,FBab0031757
FBgn0038767,Stacl,FBab0031757
FBgn0262656,zf30C,FBab0031757
FBgn0040252,Fit1,FBab0031757
FBgn0030408,CG32284,FBab0031757
FBgn0262685,CG3792,FBab0031757
FBgn0026169,CG13058,FBab0031757
FBgn0034140,l(3)psg2,FBab0031757
FBgn0032475,Tmtc3,FBab0031757
FBgn0034859,Cpr49Ae,FBab0031757
FBgn0030672,CG30291,FBab0031757
FBgn0287218,CG14369,FBab0031757
FBgn0036035,lncRNA:CR45240,FBab0031757
FBgn0053812,CG12983,FBab0031757
FBgn0263341,CG13481,FBab0031757
FBgn0033814,Idgf3,FBab0031757
FBgn0039336,lncRNA:CR44781,FBab0031757
FBgn0000299,CG9705,FBab0031757
FBgn0039150,caps,FBab0031757
FBgn0029942,lncRNA:CR44928,FBab0031757
FBgn0262514,Elp2,FBab0031757
FBgn0053696,CG6216,FBab0031757
FBgn0039475,CG18343,FBab0031757
FBgn0035429,Dpy-30L2,FBab0031757
FBgn0053777,CG12253,FBab0031757
FBgn0085734,CG15120,FBab0031757
FBgn0039507,CG34348,FBab0031757
FBgn0029123,CG34431,FBab0031757
FBgn0030936,Ivd,FBab0031757
FBgn0033405,Ostgamma,FBab0031757
FBgn0261632,Cib2,FBab0031757
FBgn0034743,Nmda1,FBab0031757
FBgn0036145,NijB,FBab0031757
FBgn0026259,lncRNA:CR45112,FBab0031757
FBgn0263975,lncRNA:CR44922,FBab0031757
FBgn0051708,mir-4987,FBab0031757
FBgn0052380,PhLP2,FBab0031757
FBgn0029856,Nach,FBab0031757
FBgn0050457,PPP1R15,FBab0031757
FBgn0033315,Ptp61F,FBab0031757
FBgn0051693,His3:CG31613,FBab0031757
FBgn0267160,Arg,FBab0031757
FBgn0010015,dlg1,FBab0031757
FBgn0262845,CG34429,FBab0031757
FBgn0020644,Scm,FBab0031757
FBgn0029714,Gr59a,FBab0031757
FBgn0036799,CG13215,FBab0031757
FBgn0039637,CR44706,FBab0031757
FBgn0267588,CG7953,FBab0031757
FBgn0053244,CG34181,FBab0031757
FBgn0039227,CG13563,FBab0031757
FBgn0025676,CG42674,FBab0031757
FBgn0010621,CG5846,FBab0031757
FBgn0034327,nAChRalpha1,FBab0031757
FBgn0050359,CG1703,FBab0031757
FBgn0035557,EMC1,FBab0031757
FBgn0019960,psh,FBab0031757
FBgn0264942,CG31949,FBab0031757
FBgn0052311,Cyp9h1,FBab0031757
FBgn0259789,fs(2)ltoPP43,FBab0031757
FBgn0286927,GluRIB,FBab0031757
FBgn0036514,Lsp1gamma,FBab0031757
FBgn0038307,Jupiter,FBab0031757
FBgn0041236,lilli,FBab0031757
FBgn0037943,drosha,FBab0031757
FBgn0036264,asRNA:CR45830,FBab0031757
FBgn0043825,hbn,FBab0031757
FBgn0015031,CG7607,FBab0031757
FBgn0266929,lncRNA:CR43870,FBab0031757
FBgn0262619,RpL23,FBab0031757
FBgn0002525,sdk,FBab0031757
FBgn0034426,lncRNA:CR45677,FBab0031757
FBgn0036229,lncRNA:CR44874,FBab0031757
FBgn0086359,CG43230,FBab0031757
FBgn0266031,tRNA:Leu-CAG-1-3,FBab0031757
FBgn0035001,Klp64D,FBab0045009
FBgn0264550,Cpr11B,FBab0045009
FBgn0034328,Skel,FBab0045009
FBgn0031171,CG30380,FBab0045009
FBgn0030263,CG42495,FBab0045009
FBgn0051907,Ubi-p63E,FBab0045009
FBgn0041194,mbl,FBab0045009
FBgn0026575,CG3502,FBab0045009
FBgn0032330,nrv1,FBab0045009
FBgn0052652,Nepl13,FBab0045009
FBgn0031601,CCAP-R,FBab0045009
FBgn0036410,CG7071,FBab0045009
FBgn0001224,CG30099,FBab0045009
FBgn0003353,CG5577,FBab0045009
FBgn0016034,tRNA:iMet-CAT-1-2,FBab0045009
FBgn0039411,CG31705,FBab0045009
FBgn0265899,CG3323,FBab0045009
FBgn0034650,CG40472,FBab0045009
FBgn0030340,RpS27A,FBab0045009
FBgn0050369,boil,FBab0045009
FBgn0052093,sand,FBab0045009
FBgn0036491,scaRNA:MeU1b-A234,FBab0045009
FBgn0053401,cmb,FBab0045009
FBgn0036235,CG42397,FBab0045009
FBgn0037082,bys,FBab0045009
FBgn0030187,CG8312,FBab0045009
FBgn0036811,SMC2,FBab0045009
FBgn0069056,Obp99b,FBab0045009
FBgn0051077,r2d2,FBab0045009
FBgn0035670,CG7208,FBab0045009
FBgn0029646,TwdlJ,FBab0045009
FBgn0003048,Erasp,FBab0045009
FBgn0034505,bib,FBab0045009
FBgn0030309,wcy,FBab0045009
FBgn0033092,Eig71Eg,FBab0045009
FBgn0086683,Shark,FBab0045009
FBgn0025115,CG4017,FBab0045009
FBgn0036493,bond,FBab0045009
FBgn0001099,Oatp58Da,FBab0045009
FBgn0032001,CG13423,FBab0045009
FBgn0267960,Nlp,FBab0045009
FBgn0030940,CenG1A,FBab0045009
FBgn0023167,Kmn2,FBab0045009
FBgn0039374,CG43923,FBab0045009
FBgn0031948,CG9692,FBab0045009
FBgn0000055,CG3407,FBab0045009
FBgn0037812,CG17242,FBab0045009
FBgn0053381,lncRNA:CR46118,FBab0044949
FBgn0004911,CG10911,FBab0044949
FBgn0026373,TfAP-2,FBab0044949
FBgn0029501,CG13047,FBab0044949
FBgn0287720,Arglu1,FBab0044949
FBgn0263030,lncRNA:CR44556,FBab0044949
FBgn0051004,asRNA:CR46139,FBab0044949
FBgn0001255,mir-4972,FBab0044949
FBgn0266628,CG4480,FBab0044949
FBgn0030073,Nop56,FBab0044949
FBgn0015288,lncRNA:CR45513,FBab0044949
FBgn0284418,tRNA:Gln-TTG-1-2,FBab0044949
FBgn0266314,MAPk-Ak2,FBab0044949
FBgn0262266,TTLL3A,FBab0044949
FBgn0266637,CG34227,FBab0044949
FBgn0051673,asRNA:CR44958,FBab0044949
FBgn0250869,sncRNA:430b,FBab0044949
FBgn0034335,CG43271,FBab0044949
FBgn0052026,fax,FBab0044949
FBgn0287598,vkg,FBab0044949
FBgn0029157,lncRNA:CR43264,FBab0044949
FBgn0266195,5SrRNA:CR33431,FBab0044949
FBgn0000810,RpS14a,FBab0044949
FBgn0035665,CG45084,FBab0044949
FBgn0031713,PGAP5,FBab0044949
FBgn0051118,GlcT,FBab0044949
FBgn0032803,snRNA:U1:95Ca,FBab0044949
FBgn0040922,CG7881,FBab0044949
FBgn0011822,lncRNA:CR44384,FBab0044949
FBgn0050280,Or69a,FBab0044949
FBgn0036837,CG4476,FBab0044949
FBgn0259989,Pmvk,FBab0044949
FBgn0051788,AgmNAT,FBab0044949
FBgn0083941,asRNA:CR46005,FBab0044949
FBgn0261610,asRNA:CR45466,FBab0044949
FBgn0035355,CG10417,FBab0044949
FBgn0035547,CG1504,FBab0044949
FBgn0267336,CG15278,FBab0044949
FBgn0039544,CR43696,FBab0044949
FBgn0031231,Su(Tpl),FBab0044949
FBgn0264877,CG33965,FBab0044949
FBgn0053985,CG17385,FBab0044949
FBgn0042106,Pgm1,FBab0044949
FBgn0267079,conv,FBab0044949
FBgn0036441,Hakai,FBab0044949
FBgn0027934,FoxL1,FBab0044949
FBgn0265835,AkhR,FBab0044949
FBgn0037770,CG13193,FBab0044949
FBgn0031244,lncRNA:CR43721,FBab0044949
FBgn0263653,Lsd-1,FBab0044949
FBgn0034870,Arms,FBab0044949
FBgn0267038,CG14535,FBab0044949
FBgn0265639,snRNA:U2:38ABa,FBab0044949
FBgn0030398,Tsf2,FBab0044949
FBgn0031399,Su(var)3-7,FBab0044949
FBgn0035155,Pgant9,FBab0044949
FBgn0085257,CG42481,FBab0044949
FBgn0036671,CG32512,FBab0044949
FBgn0010622,mir-4949,FBab0044949
FBgn0058439,nocte,FBab0044949
FBgn0010583,sad,FBab0044949
FBgn0264907,Ae2,FBab0044949
FBgn0263480,GC1,FBab0044949
FBgn0032054,TBC1D5,FBab0044949
FBgn0039045,Uvrag,FBab0044949
FBgn0267090,mir-11182,FBab0044949
FBgn0030898,CG13362,FBab0044949
FBgn0040377,CG32195,FBab0044949
FBgn0263633,Sdhaf3,FBab0044949
FBgn0036777,CG13670,FBab0044949
FBgn0035713,H2.0,FBab0044949
FBgn0053129,CG32152,FBab0044949
FBgn0035065,CCT5,FBab0044949
FBgn0015336,CG15653,FBab0044949
FBgn0004191,lncRNA:CR45534,FBab0044949
FBgn0266798,CG13727,FBab0044949
FBgn0051785,Glt,FBab0044949
FBgn0034866,Syn1,FBab0044949
FBgn0034061,CG46317,FBab0044949
FBgn0266912,ND-B22,FBab0044949
FBgn0267923,CG10674,FBab0044949
FBgn0028418,Pgam2,FBab0044949
FBgn0011885,GAA1,FBab0044949
FBgn0266973,emb,FBab0044949
FBgn0037013,CG30339,FBab0044949
FBgn0029873,Lnk,FBab0045679
FBgn0039197,CG2915,FBab0045679
FBgn0034144,CG7806,FBab0045679
FBgn0037147,Dpck,FBab0045679
FBgn0259896,lncRNA:CR43831,FBab0045679
FBgn0015331,lncRNA:CR43706,FBab0045679
FBgn0039198,MED6,FBab0045679
FBgn0020496,su(w[a]),FBab0045679
FBgn0267350,CG43392,FBab0045679
FBgn0023407,Arpc1,FBab0045679
FBgn0033170,CG18788,FBab0045679
FBgn0010316,CG12869,FBab0032146
FBgn0265163,Dic61B,FBab0032146
FBgn0033521,lncRNA:CR44979,FBab0032146
FBgn0267709,CG8774,FBab0032146
FBgn0262334,lncRNA:CR44714,FBab0032146
FBgn0035699,CG11927,FBab0032146
FBgn0022724,alpha-Est4aPsi,FBab0032146
FBgn0040773,snoRNA:CD34,FBab0032146
FBgn0262680,TwdlC,FBab0032146
FBgn0050215,snf,FBab0032146
FBgn0035710,Pldn,FBab0032146
FBgn0010531,lncRNA:CR44858,FBab0032146
FBgn0265544,CG10559,FBab0032146
FBgn0011296,CG45691,FBab0032146
FBgn0086384,Osi14,FBab0032146
FBgn0052533,lncRNA:CR44419,FBab0032146
FBgn0086679,CG33752,FBab0032146
FBgn0050423,CG8204,FBab0032146
FBgn0032372,snoRNA:CD53b,FBab0032146
FBgn0261016,lncRNA:CR45755,FBab0032146
FBgn0037974,CG10257,FBab0032146
FBgn0030522,Urm1,FBab0032146
FBgn0036767,CG4829,FBab0032146
FBgn0264817,NdufAF3,FBab0032146
FBgn0266245,Myt1,FBab0032146
FBgn0033766,alpha-Man-Ic,FBab0032146
FBgn0027556,Smyd3,FBab0032146
FBgn0032400,CG42514,FBab0032146
FBgn0034663,snoRNA:CD28c,FBab0032146
FBgn0032022,CG14362,FBab0032146
FBgn0034658,lncRNA:CR44871,FBab0032146
FBgn0264939,lncRNA:CR45709,FBab0032146
FBgn0000579,His2A:CG33847,FBab0032146
FBgn0263448,CG42759,FBab0032146
FBgn0033426,RtGEF,FBab0032146
FBgn0004050,Ste:CG33237,FBab0032146
FBgn0032519,Ar5,FBab0032146
FBgn0053813,Tollo,FBab0032146
FBgn0267044,SmydA-3,FBab0032146
FBgn0004370,comm,FBab0032146
FBgn0261799,mir-9384,FBab0032146
FBgn0263352,tws,FBab0032146
FBgn0267629,Ocho,FBab0032146
FBgn0086371,Sec61gamma,FBab0032146
FBgn0286878,CG32576,FBab0032146
FBgn0035120,CG12608,FBab0032146
FBgn0267795,lncRNA:CR44298,FBab0032146
FBgn0035110,Ir94a,FBab0032146
FBgn0265692,CG15553,FBab0032146
FBgn0024841,CG1888,FBab0032146
FBgn0265722,nec,FBab0032146
FBgn0028667,Alg10,FBab0032146
FBgn0034666,Gtpbp1,FBab0032146
FBgn0040392,lncRNA:CR44758,FBab0032146
FBgn0265265,CG6362,FBab0032146
FBgn0015925,CG7744,FBab0032146
FBgn0036730,fest,FBab0032146
FBgn0037481,lncRNA:CR45286,FBab0032146
FBgn0037238,Mco3,FBab0032146
FBgn0030495,asRNA:CR45909,FBab0032146
FBgn0004511,CG4686,FBab0032146
FBgn0262971,Kr-h1,FBab0032146
FBgn0027280,scaRNA:PsiU5-44,FBab0032146
FBgn0053477,Pgant1,FBab0032146
FBgn0262611,mAChR-C,FBab0032146
FBgn0050083,Uro,FBab0032146
FBgn0035286,CG43321,FBab0032146
FBgn0263087,lncRNA:CR45197,FBab0032146
FBgn0036173,Pde8,FBab0032146
FBgn0014019,Acbp5,FBab0032146
FBgn0039777,CG14760,FBab0046798
FBgn0032229,blot,FBab0046798
FBgn0267265,Vps16B,FBab0046798
FBgn0004858,sky,FBab0046798
FBgn0029798,Pdha1,FBab0046798
FBgn0028687,CG11629,FBab0046798
FBgn0035797,E(spl)m7-HLH,FBab0046798
FBgn0037138,Xbp1,FBab0046798
FBgn0036389,alphaCOP,FBab0046798
FBgn0037980,CG42249,FBab0046798
FBgn0039202,GstE1,FBab0046798
FBgn0015351,tbrd-1,FBab0046798
FBgn0034945,CysRS,FBab0046798
FBgn0014026,Pdfr,FBab0046798
FBgn0262141,CG6443,FBab0046798
FBgn0030349,CG31788,FBab0046798
FBgn0037092,lncRNA:CR44716,FBab0046798
FBgn0043853,vir,FBab0046798
FBgn0015799,CG14820,FBab0046798
FBgn0266968,Su(var)3-3,FBab0046798
FBgn0034657,mei-41,FBab0046798
FBgn0037995,Paris,FBab0046798
FBgn0262414,ppk11,FBab0046798
FBgn0050045,CG43678,FBab0046798
FBgn0035444,Strica,FBab0046798
FBgn0040751,caup,FBab0046798
FBgn0267626,CR46413,FBab0046798
FBgn0037679,lncRNA:CR44861,FBab0046798
FBgn0053893,sncRNA:430j,FBab0046798
FBgn0267171,Sp7,FBab0046798
FBgn0034913,Roc1b,FBab0046798
FBgn0033579,Nf-YB,FBab0046798
FBgn0032388,Ilp2,FBab0046798
FBgn0033117,l(3)05822,FBab0046798
FBgn0262854,CG31957,FBab0046798
FBgn0037241,lncRNA:CR44214,FBab0046798
FBgn0267080,east,FBab0046798
FBgn0051514,Ypel,FBab0046798
FBgn0039487,CG10345,FBab0046798
FBgn0031859,Snrnp20,FBab0046798
FBgn0286033,CG10104,FBab0046798
FBgn0262623,CG34245,FBab0046798
FBgn0264699,CG15269,FBab0046798
FBgn0267540,Hsp70Bb,FBab0046798
FBgn0010473,milt,FBab0046798
FBgn0267053,asRNA:CR45163,FBab0046798
FBgn0050395,CG15213,FBab0046798
FBgn0028912,Cpr30B,FBab0046798
FBgn0011981,CG5819,FBab0046798
FBgn0086532,mir-4955,FBab0046798
FBgn0051151,asRNA:CR44984,FBab0046798
FBgn0264505,RhoU,FBab0046798
FBgn0028397,key,FBab0046798
FBgn0028916,CG16749,FBab0046798
FBgn0010113,CG11370,FBab0046798
FBgn0265425,CG34196,FBab0046798
FBgn0035585,beat-Ib,FBab0046798
FBgn0028579,lncRNA:CR44934,FBab0046798
FBgn0267085,CG31102,FBab0046798
FBgn0028684,lncRNA:CR44936,FBab0046798
FBgn0037736,Mdh1,FBab0046798
FBgn0035552,snoRNA:CD42,FBab0046798
FBgn0026602,Nt5a,FBab0046798
FBgn0052358,CG13581,FBab0046798
FBgn0263496,CG13806,FBab0046798
FBgn0010453,CG14689,FBab0046798
FBgn0035551,mir-956,FBab0046798
FBgn0046258,lncRNA:CR44720,FBab0046798
FBgn0036471,RIOK1,FBab0046798
FBgn0083228,CG12237,FBab0046798
FBgn0031951,Kpc2,FBab0046798
FBgn0046294,SoYb,FBab0046798
FBgn0033450,Gp210,FBab0045019
FBgn0036638,lncRNA:CR43761,FBab0045019
FBgn0266646,Tap42,FBab0045019
FBgn0033732,asRNA:CR45871,FBab0045019
FBgn0003308,CG31800,FBab0045019
FBgn0261276,eIF4E4,FBab0045019
FBgn0003944,SCAR,FBab0045019
FBgn0034800,CG43894,FBab0045019
FBgn0039124,Mcm6,FBab0045019
FBgn0262316,CG32944,FBab0045019
FBgn0053689,Spag1,FBab0045019
FBgn0260454,z,FBab0045019
FBgn0001319,ThrRS,FBab0045019
FBgn0002791,CG43149,FBab0045019
FBgn0033464,CG13540,FBab0045019
FBgn0033720,CG2321,FBab0045019
FBgn0265744,CG9393,FBab0045019
FBgn0050357,CG43445,FBab0045019
FBgn0050196,lncRNA:CR44728,FBab0045019
FBgn0050042,sisRNA:1,FBab0045019
FBgn0028436,asRNA:CR44382,FBab0045019
FBgn0033907,CG3557,FBab0045019
FBgn0016756,CG43349,FBab0045019
FBgn0267046,CG44140,FBab0045019
FBgn0032612,Incenp,FBab0045019
FBgn0039682,yki,FBab0045019
FBgn0053169,Dus4,FBab0045019
FBgn0013435,tRNA:Lys-CTT-1-3,FBab0045019
FBgn0264988,Kul,FBab0045019
FBgn0053729,CG7148,FBab0045019
FBgn0039833,CG33500,FBab0045019
FBgn0085340,CG9107,FBab0045019
FBgn0038438,CG42497,FBab0045019
FBgn0050383,CG42381,FBab0045019
FBgn0263743,lncRNA:CR45231,FBab0045019
FBgn0032833,Jon65Aiv,FBab0045019
FBgn0035877,lncRNA:CR43937,FBab0045019
FBgn0030597,lncRNA:CR31647,FBab0045019
FBgn0267934,CG5446,FBab0045019
FBgn0034606,mRpL10,FBab0045019
FBgn0026309,CG14072,FBab0045019
FBgn0267977,CG2121,FBab0045019
FBgn0053554,RpS7,FBab0045019
FBgn0033027,smp-30,FBab0045019
FBgn0001124,CG46396,FBab0045019
FBgn0002631,CG32485,FBab0045019
FBgn0267120,CG10958,FBab0045019
FBgn0034712,Cap-D3,FBab0045019
FBgn0038029,unc,FBab0045019
FBgn0019968,lncRNA:CR43835,FBab0045019
FBgn0264394,raptor,FBab0045019
FBgn0267744,CG6766,FBab0045019
FBgn0037998,Mer,FBab0045019
FBgn0265344,snoRNA:CD3d,FBab0045019
FBgn0000615,Slik,FBab0045019
FBgn0086604,lncRNA:CR44617,FBab0022184
FBgn0033527,TwdlO,FBab0022184
FBgn0031603,JTBR,FBab0022184
FBgn0267478,Phae2,FBab0022184
FBgn0029084,NC2beta,FBab0022184
FBgn0260436,ssp5,FBab0022184
FBgn0052054,CG13186,FBab0022184
FBgn0040606,Drep1,FBab0022184
FBgn0011852,mir-929,FBab0022184
FBgn0034898,lncRNA:CR44276,FBab0022184
FBgn0036062,Doc3,FBab0022184
FBgn0039007,Magi,FBab0022184
FBgn0266855,CG13016,FBab0022184
FBgn0050043,CG10357,FBab0022184
FBgn0053519,CG33774,FBab0022184
FBgn0030010,mPges2,FBab0022184
FBgn0039252,CG9541,FBab0022184
FBgn0037260,lncRNA:CR44573,FBab0022184
FBgn0267550,daw,FBab0022184
FBgn0004170,Tsp29Fa,FBab0022184
FBgn0052683,Ca-beta,FBab0022184
FBgn0028901,tea,FBab0022184
FBgn0030344,beat-Va,FBab0022184
FBgn0050011,lncRNA:CR43830,FBab0022184
FBgn0261616,CG42781,FBab0022184
FBgn0032219,elB,FBab0022184
FBgn0030590,lncRNA:CR32194,FBab0022184
FBgn0040519,aPKC,FBab0022184
FBgn0265911,CG6356,FBab0022184
FBgn0032208,CG17816,FBab0022184
FBgn0262880,CG17134,FBab0022184
FBgn0262098,lncRNA:CR43157,FBab0022184
FBgn0033917,lncRNA:CR44488,FBab0022184
FBgn0053424,CG42700,FBab0022184
FBgn0026376,lncRNA:CR46472,FBab0022184
FBgn0267461,CG4496,FBab0022184
FBgn0052152,CG6928,FBab0022184
FBgn0265584,CG3649,FBab0022184
FBgn0037325,CG13631,FBab0022184
FBgn0261647,CG16998,FBab0022184
FBgn0037610,CG18011,FBab0022184
FBgn0039300,CG32163,FBab0022184
FBgn0029710,Hnf4,FBab0022184
FBgn0032085,GAPcenA,FBab0022184
FBgn0034897,CR46274,FBab0022184
FBgn0040512,Tpi,FBab0022184
FBgn0262899,Eip93F,FBab0022184
FBgn0267206,Ype,FBab0022184
FBgn0040045,CG7544,FBab0022184
FBgn0083005,l(2)k10201,FBab0022184
FBgn0005617,lncRNA:CR43260,FBab0022184
FBgn0267546,Acsx1L,FBab0022184
FBgn0086691,mir-9378,FBab0022184
FBgn0052826,CG9812,FBab0022184
FBgn0050047,Rcd-1,FBab0022184
FBgn0036138,lncRNA:CR45435,FBab0022184
FBgn0032924,CG14488,FBab0022184
FBgn0053870,CG34109,FBab0022184
FBgn0038167,NetA,FBab0022184
FBgn0259195,mir-3642,FBab0022184
FBgn0000709,hpRNA:CR46340,FBab0022184
FBgn0034294,mir-315,FBab0022184
FBgn0031688,inaF-C,FBab0022184
FBgn0014033,l(2)efl,FBab0022184
FBgn0040972,CG14591,FBab0022184
FBgn0029755,Vps16A,FBab0022184
FBgn0032652,CG14929,FBab0022184
FBgn0266778,CG31729,FBab0022184
FBgn0265418,SRPK,FBab0022184
FBgn0028663,Ir68a,FBab0022184
FBgn0036678,Saf-B,FBab0022184
FBgn0026148,Doc1,FBab0022184
FBgn0034246,tRNA:Tyr-GTA-1-1,FBab0022184
FBgn0031446,CG12133,FBab0022184
FBgn0267104,CG43795,FBab0022184
FBgn0267697,CG11262,FBab0022184
FBgn0039427,lncRNA:CR45878,FBab0022184
FBgn0053817,CG31406,FBab0022184
FBgn0263995,CG3546,FBab0022184
FBgn0267042,lncRNA:CR44452,FBab0031737
FBgn0029812,CG32259,FBab0031737
FBgn0267451,Or74a,FBab0031737
FBgn0051803,Gclc,FBab0031737
FBgn0015778,Set2,FBab0031737
FBgn0023415,His2B:CG33880,FBab0031737
FBgn0011970,CG34225,FBab0031737
FBgn0039757,lncRNA:CR44417,FBab0031737
FBgn0035598,g,FBab0031737
FBgn0261973,CG31342,FBab0031737
FBgn0000119,gem,FBab0031737
FBgn0085259,CG16786,FBab0031737
FBgn0053537,EDTP,FBab0031737
FBgn0040513,Nckx30C,FBab0031737
FBgn0036014,Mpp6,FBab0031737
FBgn0010280,Acsl,FBab0031737
FBgn0053499,tRNA:Ala-CGC-1-2,FBab0031737
FBgn0034091,sei,FBab0031737
FBgn0022288,Cyp18a1,FBab0031737
FBgn0031305,CG5646,FBab0031737
FBgn0053836,Nf1,FBab0031737
FBgn0085193,CG14958,FBab0031737
FBgn0004049,tRNA:Glu-TTC-1-1,FBab0031737
FBgn0052117,mRpL41,FBab0031737
FBgn0265745,Csp,FBab0031737
FBgn0064766,CG32409,FBab0031737
FBgn0034274,CG7168,FBab0031737
FBgn0014076,CG14720,FBab0031737
FBgn0029722,lncRNA:CR45344,FBab0031737
FBgn0011217,mRpS5,FBab0031737
FBgn0035626,CG42598,FBab0031737
FBgn0036187,Uba2,FBab0031737
FBgn0031945,scaRNA:MeU5-U42,FBab0031737
FBgn0036183,RpL22,FBab0031737
FBgn0053243,mir-991,FBab0031737
FBgn0087039,mir-4981,FBab0031737
FBgn0015338,CG18764,FBab0031737
FBgn0011281,Sem1,FBab0031737
FBgn0014388,CG1142,FBab0031737
FBgn0263047,lncRNA:CR43651,FBab0031737
FBgn0264787,lncRNA:CR45741,FBab0031737
FBgn0030670,cold,FBab0031737
FBgn0086358,tRNA:Asp-GTC-1-6,FBab0031737
FBgn0043792,speck,FBab0031863
FBgn0002948,CG6220,FBab0031863
FBgn0085291,CG8192,FBab0031863
FBgn0034002,Osi22,FBab0031863
FBgn0031678,Vml,FBab0031863
FBgn0039770,Gr47a,FBab0031863
FBgn0016919,Debcl,FBab0031863
FBgn0032105,ppk14,FBab0031863
FBgn0030000,lncRNA:CR45293,FBab0031863
FBgn0033566,tup,FBab0031863
FBgn0040816,5SrRNA:CR33438,FBab0031863
FBgn0030346,lncRNA:CR45440,FBab0031863
FBgn0034145,CG17048,FBab0031863
FBgn0259737,Taf8,FBab0031863
FBgn0040259,CG13871,FBab0031863
FBgn0267130,lncRNA:TS6,FBab0031863
FBgn0033925,asRNA:CR45468,FBab0031863
FBgn0031093,lncRNA:CR45583,FBab0031863
FBgn0013725,lncRNA:CR44357,FBab0031863
FBgn0011906,scpr-A,FBab0031863
FBgn0035645,CR43364,FBab0031863
FBgn0030808,Tmtc2,FBab0031863
FBgn0035641,Hsp60B,FBab0031863
FBgn0039381,bnk,FBab0031863
FBgn0262788,Hmgcl,FBab0031863
FBgn0286567,lncRNA:CR43985,FBab0031863
FBgn0037262,CG30287,FBab0031863
FBgn0032124,alphaTub84B,FBab0031863
FBgn0035260,CG13876,FBab0031863
FBgn0013278,Ppt2,FBab0031863
FBgn0045476,LpR2,FBab0031863
FBgn0035164,CNMa,FBab0031863
FBgn0053393,CG4607,FBab0031863
FBgn0035246,lncRNA:acal,FBab0031863
FBgn0045759,CG15293,FBab0031863
FBgn0286913,CG44271,FBab0031863
FBgn0051432,His-Psi:CR33802,FBab0031863
FBgn0261991,Tsp96F,FBab0031863
FBgn0051957,snoRNA:Psi18S-1377b,FBab0031863
FBgn0034691,CG12883,FBab0031863
FBgn0004427,CG1602,FBab0031863
FBgn0259986,CG14422,FBab0031863
FBgn0286036,CG30088,FBab0031863
FBgn0030664,CR42490,FBab0031863
FBgn0000039,Clp,FBab0031863
FBgn0042102,Mipp2,FBab0031863
FBgn0039773,peb,FBab0031863
FBgn0013347,Rcd6,FBab0031863
FBgn0037526,lncRNA:CR45609,FBab0031863
FBgn0034802,sel,FBab0031863
FBgn0016081,5SrRNA:CR33362,FBab0031863
FBgn0052333,eIF2Bbeta,FBab0031863
FBgn0261797,Lim3,FBab0031863
FBgn0261568,CG2812,FBab0031863
FBgn0261245,CG18530,FBab0031863
FBgn0029995,CG7582,FBab0031863
FBgn0001995,ast,FBab0031863
FBgn0262960,CG5126,FBab0031863
FBgn0051700,Agpat3,FBab0031863
FBgn0053386,CG32462,FBab0031863
FBgn0259785,Polr2C,FBab0031863
FBgn0028525,Or24a,FBab0031863
