"","FBgn","Symbol","CG","ensembl","Moderate","Strong","Repress","Lethal","Enhancer","No.Effect"
"FBgn0030725","FBgn0030725","CG8958","CG8958","32575",1,0,1,0,0,0
"FBgn0030004","FBgn0030004","CG10958","CG10958","31736",1,0,1,0,0,0
"FBgn0036135","FBgn0036135","mRpL2","CG7636","39253",1,0,1,0,0,0
"FBgn0053838","FBgn0053838","His2A:CG33838","CG33838","3772618",1,0,1,0,0,0
"FBgn0038266","FBgn0038266","CG3610","CG3610","41795",1,0,1,0,0,0
"FBgn0265635","FBgn0265635","lncRNA:CR44442","CR44442","19835124",1,0,1,0,0,0
"FBgn0250849","FBgn0250849","CG32388","CG32388","192611",1,0,1,0,0,0
"FBgn0053883","FBgn0053883","His4:CG33883","CG33883","3771947",1,0,1,0,0,0
"FBgn0033092","FBgn0033092","Rpp25","CG9422","35574",1,0,1,0,0,0
"FBgn0034054","FBgn0034054","CG8366","CG8366","36754",1,0,1,0,0,0
"FBgn0265148","FBgn0265148","lncRNA:CR44217","CR44217","14462814",1,0,1,0,0,0
"FBgn0054030","FBgn0054030","CG34030","CG34030","3885636",1,0,1,0,0,0
"FBgn0031190","FBgn0031190","CG12576","CG12576","33135",1,0,1,0,0,0
"FBgn0033115","FBgn0033115","Spn42De","CG9460","35602",1,0,1,0,0,0
"FBgn0262512","FBgn0262512","Vha14-1","CG8210","36731",1,0,1,0,0,0
"FBgn0263997","FBgn0263997","CG43740","CG43740","31962",1,0,1,0,0,0
"FBgn0267189","FBgn0267189","asRNA:CR45629","CR45629","19835901",1,0,1,0,0,0
"FBgn0034598","FBgn0034598","CG4266","CG4266","37411",1,0,1,0,0,0
"FBgn0051835","FBgn0051835","CG31835","CG31835","318972",1,0,1,0,0,0
"FBgn0034588","FBgn0034588","CG9394","CG9394","37399",1,0,1,0,0,0
"FBgn0262243","FBgn0262243","mir-964","CR42950","12798568",1,0,1,0,0,0
"FBgn0034558","FBgn0034558","Cib2","CG9236","37363",1,0,1,0,0,0
"FBgn0029980","FBgn0029980","CG10778","CG10778","31708",1,0,1,0,0,0
"FBgn0038741","FBgn0038741","CG17186","CG17186","42363",1,0,1,0,0,0
"FBgn0028667","FBgn0028667","Vha16-3","CG32090","317846",1,0,1,0,0,0
"FBgn0032408","FBgn0032408","CG6712","CG6712","34631",1,0,1,0,0,0
"FBgn0031893","FBgn0031893","MICU1","CG4495","33999",1,0,1,0,0,0
"FBgn0030186","FBgn0030186","CG2962","CG2962","31952",1,0,1,0,0,0
"FBgn0050074","FBgn0050074","Obp50d","CG30074","246436",1,0,1,0,0,0
"FBgn0053901","FBgn0053901","His4:CG33901","CG33901","3771935",1,0,1,0,0,0
"FBgn0036134","FBgn0036134","FoxK","CG11799","39252",1,0,1,0,0,0
"FBgn0032554","FBgn0032554","CG15278","CG15278","34865",1,0,1,0,0,0
"FBgn0265137","FBgn0265137","Spn42Da","CG9453","49805",1,0,1,0,0,0
"FBgn0031654","FBgn0031654","Jon25Bii","CG8869","33707",1,0,1,0,0,0
"FBgn0264940","FBgn0264940","lncRNA:CR44109","CR44109","14462418",1,0,1,0,0,0
"FBgn0002533","FBgn0002533","Lcp2","CG8697","35818",1,0,1,0,0,0
"FBgn0053880","FBgn0053880","His2B:CG33880","CG33880","3772496",1,0,1,0,0,0
"FBgn0050441","FBgn0050441","IFT20","CG30441","246616",1,0,1,0,0,0
"FBgn0033936","FBgn0033936","Achl","CG17386","36605",1,0,1,0,0,0
"FBgn0287767","FBgn0287767","Cndp2","CG17337","35507",1,0,1,0,0,0
"FBgn0262333","FBgn0262333","mir-963","CR43040","12798567",1,0,1,0,0,0
"FBgn0053868","FBgn0053868","His2B:CG33868","CG33868","3772265",1,0,1,0,0,0
"FBgn0033192","FBgn0033192","Corin","CG2105","35691",1,0,1,0,0,0
"FBgn0031633","FBgn0031633","Fnta","CG2976","33682",1,0,1,0,0,0
"FBgn0026391","FBgn0026391","Or33b","CG16961","34602",1,0,1,0,0,0
"FBgn0010303","FBgn0010303","hep","CG4353","32256",1,0,1,0,0,0
"FBgn0053898","FBgn0053898","His2B:CG33898","CG33898","3772248",1,0,1,0,0,0
"FBgn0032391","FBgn0032391","escl","CG5202","34611",1,0,1,0,0,0
"FBgn0001220","FBgn0001220","Hsc70-5","CG8542","36583",1,0,1,0,0,0
"FBgn0033942","FBgn0033942","Cpr51A","CG10112","36613",1,0,1,0,0,0
"FBgn0033412","FBgn0033412","CG13955","CG13955","35968",1,0,1,0,0,0
"FBgn0038814","FBgn0038814","CG15923","CG15923","42443",1,0,1,0,0,0
"FBgn0029979","FBgn0029979","mahe","CG10777","31707",1,0,1,0,0,0
"FBgn0053889","FBgn0053889","His4:CG33889","CG33889","3772317",1,0,1,0,0,0
"FBgn0263077","FBgn0263077","CG43340","CG43340","35698",1,0,1,0,0,0
"FBgn0030921","FBgn0030921","CG6290","CG6290","32827",1,0,1,0,0,0
"FBgn0263019","FBgn0263019","lncRNA:CR43314","CR43314","12798160",1,0,1,0,0,0
"FBgn0263087","FBgn0263087","CG43355","CG43355","13084068",1,0,1,0,0,0
"FBgn0016975","FBgn0016975","stnB","CG12473","4379834",1,0,1,0,0,0
"FBgn0033919","FBgn0033919","CG8547","CG8547","36586",1,0,1,0,0,0
"FBgn0083951","FBgn0083951","CG34115","CG34115","4379880",1,0,1,0,0,0
"FBgn0002569","FBgn0002569","Mal-A2","CG8694","35825",1,0,1,0,0,0
"FBgn0033917","FBgn0033917","SmydA-1","CG8503","36581",1,0,1,0,0,0
"FBgn0263627","FBgn0263627","asRNA:CR43636","CR43636","12797973",1,0,1,0,0,0
"FBgn0035742","FBgn0035742","Acbp4","CG8629","38781",1,0,1,0,0,0
"FBgn0250847","FBgn0250847","CG14034","CG14034","33751",1,0,1,0,0,0
"FBgn0032553","FBgn0032553","CG4480","CG4480","34864",1,0,1,0,0,0
"FBgn0035735","FBgn0035735","Cpr65Ea","CG8640","38773",1,0,1,0,0,0
"FBgn0030447","FBgn0030447","CG2200","CG2200","32258",1,0,1,0,0,0
"FBgn0030456","FBgn0030456","CG4332","CG4332","32267",1,0,1,0,0,0
"FBgn0030809","FBgn0030809","Ubr1","CG9086","32687",1,0,1,0,0,0
"FBgn0053802","FBgn0053802","His-Ψ:CR33802","FBgn0053802","FBgn0053802",1,0,1,0,0,0
"FBgn0036671","FBgn0036671","CG9951","CG9951","39888",1,0,1,0,0,0
"FBgn0038281","FBgn0038281","RpL10Aa","CG3843","41811",1,0,1,0,0,0
"FBgn0032422","FBgn0032422","atilla","CG6579","34647",1,0,1,0,0,0
"FBgn0085408","FBgn0085408","Shrm","CG34379","36592",1,0,1,0,0,0
"FBgn0266819","FBgn0266819","asRNA:CR45281","CR45281","19836134",1,0,1,0,0,0
"FBgn0053807","FBgn0053807","His1:CG33807","CG33807","3771734",1,0,1,0,0,0
"FBgn0029987","FBgn0029987","CG15330","CG15330","31715",1,0,1,0,0,0
"FBgn0267519","FBgn0267519","28SrRNA-Ψ:CR45859","FBgn0267519","FBgn0267519",1,0,1,0,0,0
"FBgn0035737","FBgn0035737","Cpr65Ec","CG8634","38775",1,0,1,0,0,0
"FBgn0010241","FBgn0010241","Mdr50","CG8523","36582",1,0,1,0,0,0
"FBgn0051601","FBgn0051601","CG31601","CG31601","318835",1,0,1,0,0,0
"FBgn0052074","FBgn0052074","CG32074","CG32074","317842",1,0,1,0,0,0
"FBgn0038723","FBgn0038723","CG6195","CG6195","42343",1,0,1,0,0,0
"FBgn0024941","FBgn0024941","RSG7","CG9108","32674",1,0,1,0,0,0
"FBgn0050093","FBgn0050093","COX6AL","CG30093","246451",1,0,1,0,0,0
"FBgn0045759","FBgn0045759","bin","CG18647","38766",1,0,1,0,0,0
"FBgn0085472","FBgn0085472","CG34443","CG34443","5740580",1,0,1,0,0,0
"FBgn0053905","FBgn0053905","His4:CG33905","CG33905","3771908",1,0,1,0,0,0
"FBgn0001977","FBgn0001977","CIAPIN1","CG4180","49424",1,0,1,0,0,0
"FBgn0288730","FBgn0288730","CG46505","FBgn0288730","FBgn0288730",1,0,1,0,0,0
"FBgn0260858","FBgn0260858","Ykt6","CG1515","31706",1,0,1,0,0,0
"FBgn0053878","FBgn0053878","His2B:CG33878","CG33878","3771891",1,0,1,0,0,0
"FBgn0065059","FBgn0065059","snoRNA:660","CR33780","3772182",1,0,1,0,0,0
"FBgn0264598","FBgn0264598","PsGEF","CG43947","31224",1,0,1,0,0,0
"FBgn0031197","FBgn0031197","CG17601","CG17601","33143",1,0,1,0,0,0
"FBgn0265060","FBgn0265060","lncRNA:CR44171","CR44171","19835461",1,0,1,0,0,0
"FBgn0030929","FBgn0030929","CG15043","CG15043","32835",1,0,1,0,0,0
"FBgn0050499","FBgn0050499","Rpe","CG30499","35692",1,0,1,0,0,0
"FBgn0053002","FBgn0053002","mRpL27","CG33002","318825",1,0,1,0,0,0
"FBgn0260719","FBgn0260719","CR42546","CR42546","8674079",1,0,1,0,0,0
"FBgn0031722","FBgn0031722","CG14011","CG14011","33790",1,0,1,0,0,0
"FBgn0084001","FBgn0084001","CG41434","CG41434","4379897",1,0,1,0,0,0
"FBgn0031657","FBgn0031657","CG3756","CG3756","33712",1,0,1,0,0,0
"FBgn0034050","FBgn0034050","bug","CG8297","36749",1,0,1,0,0,0
"FBgn0262620","FBgn0262620","lncRNA:CR43144","CR43144","19834780",1,0,1,0,0,0
"FBgn0035741","FBgn0035741","BBS1","CG14825","38780",1,0,1,0,0,0
"FBgn0266396","FBgn0266396","lncRNA:CR45036","CR45036","19835812",1,0,1,0,0,0
"FBgn0288747","FBgn0288747","CG46522","FBgn0288747","FBgn0288747",1,0,1,0,0,0
"FBgn0004507","FBgn0004507","GlyP","CG7254","33386",1,0,1,0,0,0
"FBgn0053881","FBgn0053881","His4:CG33881","CG33881","3772129",1,0,1,0,0,0
"FBgn0003313","FBgn0003313","sala","CG4922","34570",1,0,1,0,0,0
"FBgn0262971","FBgn0262971","lncRNA:CR43282","CR43282","12798488",1,0,1,0,0,0
"FBgn0033925","FBgn0033925","CG8617","CG8617","36594",1,0,1,0,0,0
"FBgn0053840","FBgn0053840","His1:CG33840","CG33840","3772225",1,0,1,0,0,0
"FBgn0040385","FBgn0040385","CG12496","CG12496","31226",1,0,1,0,0,0
"FBgn0051665","FBgn0051665","wry","CG31665","33361",1,0,1,0,0,0
"FBgn0064766","FBgn0064766","CG7600","CG7600","39267",1,0,1,0,0,0
"FBgn0029975","FBgn0029975","spidey","CG1444","31703",1,0,1,0,0,0
"FBgn0263846","FBgn0263846","CG43707","CG43707","33601",1,0,1,0,0,0
"FBgn0003380","FBgn0003380","Sh","CG12348","32780",1,0,1,0,0,0
"FBgn0036159","FBgn0036159","CG7557","CG7557","39278",1,0,1,0,0,0
"FBgn0083055","FBgn0083055","snoRNA:Psi18S-1295","CR34615","5740621",1,0,1,0,0,0
"FBgn0031609","FBgn0031609","CG15443","CG15443","33656",1,0,1,0,0,0
"FBgn0262427","FBgn0262427","mir-1016","CR42981","12798453",1,0,1,0,0,0
"FBgn0038768","FBgn0038768","CG4936","CG4936","42393",1,0,1,0,0,0
"FBgn0032430","FBgn0032430","CG6388","CG6388","34656",1,0,1,0,0,0
"FBgn0264994","FBgn0264994","lncRNA:CR44145","CR44145","14462746",1,0,1,0,0,0
"FBgn0004403","FBgn0004403","RpS14a","CG1524","47218",1,0,1,0,0,0
"FBgn0036662","FBgn0036662","CG9706","CG9706","39876",1,0,1,0,0,0
"FBgn0266362","FBgn0266362","lncRNA:CR45010","CR45010","19834971",1,0,1,0,0,0
"FBgn0266221","FBgn0266221","lncRNA:CR44916","CR44916","19836108",1,0,1,0,0,0
"FBgn0053463","FBgn0053463","CG33463","CG33463","2768844",1,0,1,0,0,0
"FBgn0040371","FBgn0040371","CG12470","CG12470","30977",1,0,1,0,0,0
"FBgn0264503","FBgn0264503","CG43902","CG43902","31948",1,0,1,0,0,0
"FBgn0264393","FBgn0264393","CG43841","CG43841","14462410",1,0,1,0,0,0
"FBgn0040941","FBgn0040941","CG15308","CG15308","50415",1,0,1,0,0,0
"FBgn0040370","FBgn0040370","CG13375","CG13375","30976",1,0,1,0,0,0
"FBgn0267577","FBgn0267577","lncRNA:CR45917","CR45917","26067245",1,0,1,0,0,0
"FBgn0267007","FBgn0267007","lncRNA:CR45451","CR45451","19835085",1,0,1,0,0,0
"FBgn0001133","FBgn0001133","grau","CG33133","45871",1,0,1,0,0,0
"FBgn0000228","FBgn0000228","Bsg25D","CG14025","33757",1,0,1,0,0,0
"FBgn0030440","FBgn0030440","CG15719","CG15719","32249",1,0,1,0,0,0
"FBgn0051960","FBgn0051960","CG31960","CG31960","319047",1,0,1,0,0,0
"FBgn0032067","FBgn0032067","LManIV","CG9465","34204",1,0,1,0,0,0
"FBgn0028853","FBgn0028853","CG15263","CG15263","34898",1,0,1,0,0,0
"FBgn0263005","FBgn0263005","CG43313","CG43313","32259",1,0,1,0,0,0
"FBgn0038256","FBgn0038256","CG7530","CG7530","41784",1,0,1,0,0,0
"FBgn0053276","FBgn0053276","Urm1","CG33276","2768949",1,0,1,0,0,0
"FBgn0051660","FBgn0051660","smog","CG31660","33690",1,0,1,0,0,0
"FBgn0263400","FBgn0263400","CG43446","CG43446","12798498",1,0,1,0,0,0
"FBgn0052546","FBgn0052546","tRNA:Pro-CGG-2-1","CR32546","3772384",1,0,1,0,0,0
"FBgn0011895","FBgn0011895","tRNA:Lys-CTT-1-9","CR30303","3772460",1,0,1,0,0,0
"FBgn0266348","FBgn0266348","lncRNA:CR44997","CR44997","19835933",1,0,1,0,0,0
"FBgn0262200","FBgn0262200","mir-962","CR42907","12798566",1,0,1,0,0,0
"FBgn0038784","FBgn0038784","CG4362","CG4362","42410",1,0,1,0,0,0
"FBgn0051189","FBgn0051189","CG31189","CG31189","42487",1,0,1,0,0,0
"FBgn0283473","FBgn0283473","S6KL","CG7001","45970",1,0,1,0,0,0
"FBgn0259978","FBgn0259978","vlc","CG8390","46078",1,0,1,0,0,0
"FBgn0030575","FBgn0030575","CG5321","CG5321","32399",1,0,1,0,0,0
"FBgn0014006","FBgn0014006","Ask1","CG4720","42366",1,0,1,0,0,0
"FBgn0030928","FBgn0030928","CG15044","CG15044","32834",1,0,1,0,0,0
"FBgn0265138","FBgn0265138","Gr22c","CG31929","117499",1,0,1,0,0,0
"FBgn0035802","FBgn0035802","Pura","CG33275","2768948",1,0,1,0,0,0
"FBgn0086655","FBgn0086655","jing","CG9397","35555",1,0,1,0,0,0
"FBgn0267020","FBgn0267020","lncRNA:CR45464","CR45464","19835494",1,0,1,0,0,0
"FBgn0085443","FBgn0085443","spri","CG34414","31987",1,0,1,0,0,0
"FBgn0028878","FBgn0028878","CG15269","CG15269","34887",1,0,1,0,0,0
"FBgn0039077","FBgn0039077","CG17380","CG17380","42766",1,0,1,0,0,0
"FBgn0261850","FBgn0261850","Xpd","CG9433","37414",1,0,1,0,0,0
"FBgn0051669","FBgn0051669","tRNA:Gln-CTG-2-5","CR31669","3772558",1,0,1,0,0,0
"FBgn0030425","FBgn0030425","Nep6","CG3775","32234",1,0,1,0,0,0
"FBgn0010607","FBgn0010607","l(2)05714","CG8886","46066",1,0,1,0,0,0
"FBgn0053853","FBgn0053853","His2A:CG33853","CG33853","3772346",1,0,1,0,0,0
"FBgn0039354","FBgn0039354","Lgr3","CG31096","43098",1,0,1,0,0,0
"FBgn0032967","FBgn0032967","CG1428","CG1428","35433",1,0,1,0,0,0
"FBgn0038849","FBgn0038849","CG7079","CG7079","42488",1,0,1,0,0,0
"FBgn0086074","FBgn0086074","snoRNA:Me18S-A1806","CR34703","5740604",1,0,1,0,0,0
"FBgn0032377","FBgn0032377","CG14937","CG14937","34591",1,0,1,0,0,0
"FBgn0032363","FBgn0032363","Dlg5","CG6509","34573",1,0,1,0,0,0
"FBgn0265670","FBgn0265670","CG44477","CG44477","19834907",1,0,1,0,0,0
"FBgn0265916","FBgn0265916","lncRNA:CR44705","CR44705","19835708",1,0,1,0,0,0
"FBgn0053310","FBgn0053310","CG33310","CG33310","2768910",1,0,1,0,0,0
"FBgn0011906","FBgn0011906","tRNA:Leu-CAG-1-1","CR30292","3772026",1,0,1,0,0,0
"FBgn0265927","FBgn0265927","lncRNA:CR44716","CR44716","19836025",1,0,1,0,0,0
"FBgn0264674","FBgn0264674","asRNA:CR43959","CR43959","14462393",1,0,1,0,0,0
"FBgn0288746","FBgn0288746","CG46521","FBgn0288746","FBgn0288746",1,0,1,0,0,0
"FBgn0053875","FBgn0053875","His4:CG33875","CG33875","3771941",1,0,1,0,0,0
"FBgn0038731","FBgn0038731","CG11659","CG11659","42352",1,0,1,0,0,0
"FBgn0031375","FBgn0031375","erm","CG31670","326152",1,0,1,0,0,0
"FBgn0262148","FBgn0262148","lncRNA:CR42874","CR42874","10178915",1,0,1,0,0,0
"FBgn0262403","FBgn0262403","mir-278","CR42945","12798482",1,0,1,0,0,0
"FBgn0004620","FBgn0004620","GluRIIA","CG6992","33788",1,0,1,0,0,0
"FBgn0031728","FBgn0031728","Hsp60C","CG7235","33796",1,0,1,0,0,0
"FBgn0028397","FBgn0028397","Tob","CG9214","32574",1,0,1,0,0,0
"FBgn0267158","FBgn0267158","lncRNA:CR45598","CR45598","19835922",1,0,1,0,0,0
"FBgn0051646","FBgn0051646","DIP-theta","CG31646","33795",1,0,1,0,0,0
"FBgn0263586","FBgn0263586","lncRNA:CR43611","CR43611","12798074",1,0,1,0,0,0
"FBgn0053859","FBgn0053859","His2A:CG33859","CG33859","3772139",1,0,1,0,0,0
"FBgn0052072","FBgn0052072","Elo68alpha","CG32072","317841",1,0,1,0,0,0
"FBgn0053734","FBgn0053734","snmRNA:430h","CR33734","3772217",1,0,1,0,0,0
"FBgn0283440","FBgn0283440","solo","CG46282","26067079",1,0,1,0,0,0
"FBgn0053816","FBgn0053816","His1:CG33816","CG33816","3771816",1,0,1,0,0,0
"FBgn0004050","FBgn0004050","z","CG7803","31230",1,0,1,0,0,0
"FBgn0028888","FBgn0028888","CG4168","CG4168","34889",1,0,1,0,0,0
"FBgn0030001","FBgn0030001","cyr","CG15335","31733",1,0,1,0,0,0
"FBgn0030874","FBgn0030874","Spt7","CG6506","32766",1,0,1,0,0,0
"FBgn0264394","FBgn0264394","asRNA:CR43842","CR43842","14462412",1,0,1,0,0,0
"FBgn0033085","FBgn0033085","CG15908","CG15908","35567",1,0,1,0,0,0
"FBgn0051213","FBgn0051213","CG31213","CG31213","42382",1,0,1,0,0,0
"FBgn0035720","FBgn0035720","CG10077","CG10077","38756",1,0,1,0,0,0
"FBgn0265690","FBgn0265690","lncRNA:CR44497","CR44497","19834739",1,0,1,0,0,0
"FBgn0034602","FBgn0034602","Lapsyn","CG15658","37418",1,0,1,0,0,0
"FBgn0029997","FBgn0029997","CG2258","CG2258","31729",1,0,1,0,0,0
"FBgn0288732","FBgn0288732","CG46507","FBgn0288732","FBgn0288732",1,0,1,0,0,0
"FBgn0039946","FBgn0039946","ATbp","CG17172","5740592",1,0,1,0,0,0
"FBgn0038273","FBgn0038273","CG14860","CG14860","41803",1,0,1,0,0,0
"FBgn0050389","FBgn0050389","CG30389","CG30389","37410",1,0,1,0,0,0
"FBgn0286039","FBgn0286039","sisRNA:CR46361","CR46361","39877403",1,0,1,0,0,0
"FBgn0288740","FBgn0288740","CG46515","FBgn0288740","FBgn0288740",1,0,1,0,0,0
"FBgn0030926","FBgn0030926","psh","CG6367","32832",1,0,1,0,0,0
"FBgn0286203","FBgn0286203","stw","CG42345","35494",1,0,1,0,0,0
"FBgn0003162","FBgn0003162","Pu","CG9441","37415",1,0,1,0,0,0
"FBgn0053746","FBgn0053746","snmRNA:430t","CR33746","3771842",1,0,1,0,0,0
"FBgn0033408","FBgn0033408","CG8800","CG8800","35962",1,0,1,0,0,0
"FBgn0027507","FBgn0027507","CG1344","CG1344","35500",1,0,1,0,0,0
"FBgn0262010","FBgn0262010","CG42828","CG42828","10178934",1,0,1,0,0,0
"FBgn0038739","FBgn0038739","CG4686","CG4686","42361",1,0,1,0,0,0
"FBgn0261524","FBgn0261524","lic","CG12244","32257",1,0,1,0,0,0
"FBgn0267770","FBgn0267770","asRNA:CR46101","CR46101","26067418",1,0,1,0,0,0
"FBgn0288739","FBgn0288739","CG46514","FBgn0288739","FBgn0288739",1,0,1,0,0,0
"FBgn0263575","FBgn0263575","mir-4912","CR43560","12798559",1,0,1,0,0,0
"FBgn0040508","FBgn0040508","ACXC","CG5983","34689",1,0,1,0,0,0
"FBgn0051940","FBgn0051940","tRNA:Gln-CTG-3-1","CR31940","3772267",1,0,1,0,0,0
"FBgn0266883","FBgn0266883","lncRNA:CR45344","CR45344","19834796",1,0,1,0,0,0
"FBgn0038737","FBgn0038737","CG11447","CG11447","42359",1,0,1,0,0,0
"FBgn0025674","FBgn0025674","CycK","CG15218","49816",1,0,1,0,0,0
"FBgn0264739","FBgn0264739","CG43997","CG43997","14462405",1,0,1,0,0,0
"FBgn0033020","FBgn0033020","COX4L","CG10396","35491",1,0,1,0,0,0
"FBgn0038727","FBgn0038727","CG7432","CG7432","42347",1,0,1,0,0,0
"FBgn0036138","FBgn0036138","CG14143","CG14143","39256",1,0,1,0,0,0
"FBgn0027066","FBgn0027066","Eb1","CG3265","35584",1,0,1,0,0,0
"FBgn0259677","FBgn0259677","CG42346","CG42346","3355160",1,0,1,0,0,0
"FBgn0032394","FBgn0032394","Hacd1","CG6746","34614",1,0,1,0,0,0
"FBgn0283728","FBgn0283728","CG31600","CG31600","318834",1,0,1,0,0,0
"FBgn0267058","FBgn0267058","lncRNA:CR45502","CR45502","19835720",1,0,1,0,0,0
"FBgn0262388","FBgn0262388","mir-92b","CR42916","12798263",1,0,1,0,0,0
"FBgn0266580","FBgn0266580","Gp210","CG7897","35512",1,0,1,0,0,0
"FBgn0033079","FBgn0033079","Fmo-2","CG3174","35561",1,0,1,0,0,0
"FBgn0053819","FBgn0053819","His1:CG33819","CG33819","3771981",1,0,1,0,0,0
"FBgn0265587","FBgn0265587","lncRNA:CR44414","CR44414","19835174",1,0,1,0,0,0
"FBgn0262631","FBgn0262631","lncRNA:CR43148","CR43148","12798034",1,0,1,0,0,0
"FBgn0039075","FBgn0039075","CG4393","CG4393","42764",1,0,1,0,0,0
"FBgn0263517","FBgn0263517","mir-4976","CR43502","12798075",1,0,1,0,0,0
"FBgn0053887","FBgn0053887","His4:CG33887","CG33887","3772509",1,0,1,0,0,0
"FBgn0028952","FBgn0028952","Kebab","CG31672","48440",1,0,1,0,0,0
"FBgn0033326","FBgn0033326","CG14743","CG14743","35860",1,0,1,0,0,0
"FBgn0053861","FBgn0053861","His1:CG33861","CG33861","3771736",1,0,1,0,0,0
"FBgn0267930","FBgn0267930","lncRNA:CR46211","CR46211","26067522",1,0,1,0,0,0
"FBgn0263512","FBgn0263512","Vsx2","CG33980","31469",1,0,1,0,0,0
"FBgn0265050","FBgn0265050","asRNA:CR44165","CR44165","14462551",1,0,1,0,0,0
"FBgn0053850","FBgn0053850","His2A:CG33850","CG33850","3772148",1,0,1,0,0,0
"FBgn0053844","FBgn0053844","His2A:CG33844","CG33844","3772565",1,0,1,0,0,0
"FBgn0039970","FBgn0039970","CG17508","CG17508","49893",1,0,1,0,0,0
"FBgn0001079","FBgn0001079","fu","CG6551","32855",1,0,1,0,0,0
"FBgn0033413","FBgn0033413","prel","CG8806","35969",1,0,1,0,0,0
"FBgn0264738","FBgn0264738","CG43996","CG43996","32689",1,0,1,0,0,0
"FBgn0031610","FBgn0031610","CG15436","CG15436","33657",1,0,1,0,0,0
"FBgn0050157","FBgn0050157","CG30157","CG30157","246489",1,0,1,0,0,0
"FBgn0036141","FBgn0036141","wls","CG6210","39259",1,0,1,0,0,0
"FBgn0265929","FBgn0265929","lncRNA:CR44718","CR44718","19835872",1,0,1,0,0,0
"FBgn0004959","FBgn0004959","phm","CG6578","32857",1,0,1,0,0,0
"FBgn0267735","FBgn0267735","asRNA:CR46066","CR46066","26067383",1,0,1,0,0,0
"FBgn0266361","FBgn0266361","asRNA:CR45009","CR45009","19835306",1,0,1,0,0,0
"FBgn0011872","FBgn0011872","tRNA:Gly-GCC-1-13","CR30210","3771868",1,0,1,0,0,0
"FBgn0259226","FBgn0259226","CG42326","CG42326","35838",1,0,1,0,0,0
"FBgn0034582","FBgn0034582","Cht9","CG10531","37392",1,0,1,0,0,0
"FBgn0028668","FBgn0028668","Vha16-2","CG32089","39282",1,0,1,0,0,0
"FBgn0038257","FBgn0038257","smp-30","CG7390","41786",1,0,1,0,0,0
"FBgn0053758","FBgn0053758","CG33758","CG33758","3772381",1,0,1,0,0,0
"FBgn0264886","FBgn0264886","lncRNA:CR44077","CR44077","14462690",1,0,1,0,0,0
"FBgn0038279","FBgn0038279","Sdr","CG3837","41809",1,0,1,0,0,0
"FBgn0038275","FBgn0038275","CG3817","CG3817","41805",1,0,1,0,0,0
"FBgn0016976","FBgn0016976","stnA","CG12500","3355164",1,0,1,0,0,0
"FBgn0053804","FBgn0053804","His1:CG33804","CG33804","3771818",1,0,1,0,0,0
"FBgn0263120","FBgn0263120","Acsl","CG8732","46068",1,0,1,0,0,0
"FBgn0030955","FBgn0030955","CG6891","CG6891","32865",1,0,1,0,0,0
"FBgn0027280","FBgn0027280","l(1)G0193","CG2206","31712",1,0,1,0,0,0
"FBgn0029131","FBgn0029131","Debcl","CG33134","53585",1,0,1,0,0,0
"FBgn0015010","FBgn0015010","Ag5r","CG9538","44631",1,0,1,0,0,0
"FBgn0085229","FBgn0085229","CG34200","CG34200","5740389",1,0,1,0,0,0
"FBgn0022224","FBgn0022224","ubl","CG3450","35592",1,0,1,0,0,0
"FBgn0265511","FBgn0265511","lncRNA:CR44373","CR44373","19835349",1,0,1,0,0,0
"FBgn0031640","FBgn0031640","Mon1","CG11926","33689",1,0,1,0,0,0
"FBgn0031651","FBgn0031651","mRpL24","CG8849","33703",1,0,1,0,0,0
"FBgn0051958","FBgn0051958","CR31958","CR31958","33603",1,0,1,0,0,0
"FBgn0031195","FBgn0031195","CG17600","CG17600","33141",1,0,1,0,0,0
"FBgn0034051","FBgn0034051","Mlf","CG8295","36750",1,0,1,0,0,0
"FBgn0033033","FBgn0033033","scaf","CG11066","35505",1,0,1,0,0,0
"FBgn0032415","FBgn0032415","rho-6","CG17212","34640",1,0,1,0,0,0
"FBgn0264884","FBgn0264884","lncRNA:CR44075","CR44075","14462664",1,0,1,0,0,0
"FBgn0031639","FBgn0031639","mRpS2","CG2937","33688",1,0,1,0,0,0
"FBgn0053849","FBgn0053849","His1:CG33849","CG33849","3771912",1,0,1,0,0,0
"FBgn0020617","FBgn0020617","Rx","CG10052","37367",1,0,1,0,0,0
"FBgn0036667","FBgn0036667","kud","CG9669","39882",1,0,1,0,0,0
"FBgn0265637","FBgn0265637","lncRNA:CR44444","CR44444","19836064",1,0,1,0,0,0
"FBgn0038262","FBgn0038262","CG14857","CG14857","41791",1,0,1,0,0,0
"FBgn0085194","FBgn0085194","CG34165","CG34165","5740685",1,0,1,0,0,0
"FBgn0040207","FBgn0040207","kat80","CG13956","32581",1,0,1,0,0,0
"FBgn0263397","FBgn0263397","Ih","CG8585","36589",1,0,1,0,0,0
"FBgn0032390","FBgn0032390","dgt2","CG16969","34610",1,0,1,0,0,0
"FBgn0038845","FBgn0038845","Alp5","CG10827","42482",1,0,1,0,0,0
"FBgn0034058","FBgn0034058","Pex11","CG8315","36758",1,0,1,0,0,0
"FBgn0038838","FBgn0038838","TotB","CG5609","42474",1,0,1,0,0,0
"FBgn0024698","FBgn0024698","Cpsf160","CG10110","44250",1,0,1,0,0,0
"FBgn0261394","FBgn0261394","Prosalpha3","CG9327","37378",1,0,1,0,0,0
